FreqPCA,MagPCA,FreqX,MagX,FreqY,MagY,FreqZ,MagZ
0.005301794453507341,0.020117407963999162,0.005301794453507341,0.01759903380284237,0.005301794453507341,0.011967520032274345,0.005301794453507341,0.020658282482378342
0.005709624796084829,0.028788639851741654,0.005709624796084829,0.038086771034558146,0.005709624796084829,0.009408335753847277,0.005709624796084829,0.005782437186388472
0.006117455138662317,0.02795561849243086,0.006117455138662317,0.029682221867946737,0.006117455138662317,0.006931778261307398,0.006117455138662317,0.0019044208821387665
0.0065252854812398045,0.028111821445290276,0.0065252854812398045,0.03420360461090814,0.0065252854812398045,0.01338026805931978,0.0065252854812398045,0.008727358808227982
0.006933115823817292,0.013906460594260242,0.006933115823817292,0.014590920573366233,0.006933115823817292,0.0048730130992400275,0.006933115823817292,0.009796424753066003
0.00734094616639478,0.018746018862522563,0.00734094616639478,0.015699012032297434,0.00734094616639478,0.017521624655656282,0.00734094616639478,0.011970538559929148
0.007748776508972268,0.029227692423555468,0.007748776508972268,0.03187347282048992,0.007748776508972268,0.016893453772713327,0.007748776508972268,0.0073424118664604104
0.008156606851549756,0.015909100562811033,0.008156606851549756,0.012743739373716893,0.008156606851549756,0.012342789705636204,0.008156606851549756,0.002787367583336756
0.008564437194127243,0.017940695150015534,0.008564437194127243,0.010815125902357952,0.008564437194127243,0.013363197566642702,0.008564437194127243,0.014219391420446242
0.008972267536704732,0.02367128355498841,0.008972267536704732,0.02752235818378584,0.008972267536704732,0.005454018600181012,0.008972267536704732,0.009799412245383372
0.009380097879282219,0.016658987415921554,0.009380097879282219,0.022407082896138297,0.009380097879282219,0.013077545155586403,0.009380097879282219,0.011537172522332736
0.009787928221859707,0.014797147127770239,0.009787928221859707,0.01655859694083731,0.009787928221859707,0.00540687976718405,0.009787928221859707,0.012839686002228892
0.010195758564437194,0.033977656632242434,0.010195758564437194,0.03935675697698692,0.010195758564437194,0.0016006654280610922,0.010195758564437194,0.01214020173363867
0.010603588907014683,0.025151013689368024,0.010603588907014683,0.025955924978029923,0.010603588907014683,0.01098526966978843,0.010603588907014683,0.012304323789655586
0.01101141924959217,0.01703198942437203,0.01101141924959217,0.010559424230462496,0.01101141924959217,0.017827086687394883,0.01101141924959217,0.02088629260285457
0.011419249592169658,0.02096286072487903,0.011419249592169658,0.014807762840284412,0.011419249592169658,0.01689106593612361,0.011419249592169658,0.020629860931539547
0.011827079934747145,0.01890840263851698,0.011827079934747145,0.013934649614964031,0.011827079934747145,0.01186108451643191,0.011827079934747145,0.011497287012909283
0.012234910277324634,0.027104121549418367,0.012234910277324634,0.02712033119996342,0.012234910277324634,0.01350643914950405,0.012234910277324634,0.004224959645156106
0.01264274061990212,0.021620827327481194,0.01264274061990212,0.016623381260027364,0.01264274061990212,0.017743884244434932,0.01264274061990212,0.016542454926414332
0.013050570962479609,0.02438183997701567,0.013050570962479609,0.02629949187036227,0.013050570962479609,0.016747074672852885,0.013050570962479609,0.012264022303961801
0.013458401305057098,0.02314267008818159,0.013458401305057098,0.025075741943112875,0.013458401305057098,0.014770864979691036,0.013458401305057098,0.011532945431438835
0.013866231647634585,0.02524220841986116,0.013866231647634585,0.02191322253796898,0.013866231647634585,0.020008862209476362,0.013866231647634585,0.010840791536470414
0.014274061990212073,0.01688597717926269,0.014274061990212073,0.01601114794004237,0.014274061990212073,0.010294779658163411,0.014274061990212073,0.003691882521354409
0.01468189233278956,0.002186599576609294,0.01468189233278956,0.0045418983250884015,0.01468189233278956,0.007979337798658235,0.01468189233278956,0.009957710951371275
0.015089722675367049,0.01127498105719201,0.015089722675367049,0.014122869952646135,0.015089722675367049,0.0012793511546159713,0.015089722675367049,0.008791202893927449
0.015497553017944535,0.01470802458218057,0.015497553017944535,0.012180630089592618,0.015497553017944535,0.006077522967343677,0.015497553017944535,0.014223134961733884
0.015905383360522024,0.004281286511802919,0.015905383360522024,0.009466689949018288,0.015905383360522024,0.008695893533690867,0.015905383360522024,0.005348096729256259
0.016313213703099513,0.015353740116608776,0.016313213703099513,0.01744113289356497,0.016313213703099513,0.0012811153884758934,0.016313213703099513,0.0035665061795321414
0.016721044045676998,0.015765583258036488,0.016721044045676998,0.015362908781131376,0.016721044045676998,0.012634304535552776,0.016721044045676998,0.011667384064740056
0.017128874388254486,0.011241463098635553,0.017128874388254486,0.011699322549427366,0.017128874388254486,0.007827606751807239,0.017128874388254486,0.0046012602144132305
0.017536704730831975,0.021836925091494843,0.017536704730831975,0.014688001407576092,0.017536704730831975,0.02022676989057506,0.017536704730831975,0.0032918569715641053
0.017944535073409464,0.018145444564789687,0.017944535073409464,0.01261294992198974,0.017944535073409464,0.013040203229397201,0.017944535073409464,0.010873634513593116
0.01835236541598695,0.011136783007057461,0.01835236541598695,0.015533329121931973,0.01835236541598695,0.007945465107118804,0.01835236541598695,0.00903890326699392
0.018760195758564437,0.004961810874731952,0.018760195758564437,0.003658510273431625,0.018760195758564437,0.012398694548061098,0.018760195758564437,0.010114426086973065
0.019168026101141926,0.015966335443408534,0.019168026101141926,0.012157770117330343,0.019168026101141926,0.010939047942297874,0.019168026101141926,0.01300622707364289
0.019575856443719414,0.008084157636647328,0.019575856443719414,0.005327898954836812,0.019575856443719414,0.00531528826105549,0.019575856443719414,0.01162019295165753
0.019983686786296903,0.029097617590779293,0.019983686786296903,0.02672714720284073,0.019983686786296903,0.011402822130695028,0.019983686786296903,0.005811204264389737
0.020391517128874388,0.008919483258332974,0.020391517128874388,0.007008545285925868,0.020391517128874388,0.01003385601428394,0.020391517128874388,0.009048811199975174
0.020799347471451877,0.010396532228808937,0.020799347471451877,0.008185034030407115,0.020799347471451877,0.008224823053510686,0.020799347471451877,0.010738843327055624
0.021207177814029365,0.015886504885051153,0.021207177814029365,0.013868652549330243,0.021207177814029365,0.007401875237286836,0.021207177814029365,0.007852632032849737
0.021615008156606854,0.007117247685571132,0.021615008156606854,0.007178507072499206,0.021615008156606854,0.007682887356542219,0.021615008156606854,0.009489514676148976
0.02202283849918434,0.016286319530658545,0.02202283849918434,0.01466093767517269,0.02202283849918434,0.004421047840760395,0.02202283849918434,0.01376320914947706
0.022430668841761828,0.03424820623722881,0.022430668841761828,0.030028432121339644,0.022430668841761828,0.018084297345559008,0.022430668841761828,0.00848532253062884
0.022838499184339316,0.017946976791240146,0.022838499184339316,0.01737880850850774,0.022838499184339316,0.009486843071740672,0.022838499184339316,0.00831730736735498
0.023246329526916805,0.011430137461435026,0.023246329526916805,0.006845333816628178,0.023246329526916805,0.023230912797551687,0.023246329526916805,0.005568482393165972
0.02365415986949429,0.026716802043264418,0.02365415986949429,0.0271469352371504,0.02365415986949429,0.007338806807276858,0.02365415986949429,0.001483546675561206
0.02406199021207178,0.01058056324447575,0.02406199021207178,0.009222455099159428,0.02406199021207178,0.004496618897206261,0.02406199021207178,0.005594271720654163
0.024469820554649267,0.017083799139413897,0.024469820554649267,0.021752448955348343,0.024469820554649267,0.010412390914222552,0.024469820554649267,0.0048969101513434785
0.024877650897226756,0.013497693857016867,0.024877650897226756,0.011160963219817011,0.024877650897226756,0.013245855663170325,0.024877650897226756,0.006603047580277578
0.02528548123980424,0.017556943868325587,0.02528548123980424,0.011144695273382799,0.02528548123980424,0.012070992936548954,0.02528548123980424,0.011691734448270175
0.02569331158238173,0.013927012330002079,0.02569331158238173,0.007717617248081668,0.02569331158238173,0.021741410683758434,0.02569331158238173,0.0064061197396075515
0.026101141924959218,0.009970066313337718,0.026101141924959218,0.0020627589657592166,0.026101141924959218,0.017138850339085937,0.026101141924959218,0.013521802603279393
0.026508972267536707,0.019238531489834725,0.026508972267536707,0.015161154725921404,0.026508972267536707,0.025286545247655584,0.026508972267536707,0.013325015748961364
0.026916802610114195,0.005436330678714124,0.026916802610114195,0.006930469376442122,0.026916802610114195,0.0031080533792518486,0.026916802610114195,0.006495885742361481
0.02732463295269168,0.0024675303073702476,0.02732463295269168,0.014090521373287207,0.02732463295269168,0.014729035807534865,0.02732463295269168,0.011027792690094053
0.02773246329526917,0.009063429384526079,0.02773246329526917,0.010318962389663367,0.02773246329526917,0.01855138966567605,0.02773246329526917,0.009537462834832706
0.028140293637846658,0.013787984942681008,0.028140293637846658,0.007440584548574275,0.028140293637846658,0.015855397133659653,0.028140293637846658,0.014001905431150326
0.028548123980424146,0.012819642185539468,0.028548123980424146,0.007720392648552112,0.028548123980424146,0.011658852905296857,0.028548123980424146,0.007914414478885811
0.02895595432300163,0.008085384026684548,0.02895595432300163,0.002671403744230268,0.02895595432300163,0.012018220618132755,0.02895595432300163,0.005356027216352219
0.02936378466557912,0.005878737490814048,0.02936378466557912,0.011248690401508577,0.02936378466557912,0.020542375309935662,0.02936378466557912,0.005536478830890423
0.02977161500815661,0.009838381604720434,0.02977161500815661,0.012392254583820046,0.02977161500815661,0.0037067093793888258,0.02977161500815661,0.01551486429840898
0.030179445350734097,0.0066400277347946485,0.030179445350734097,0.004222255502710685,0.030179445350734097,0.00811641771651152,0.030179445350734097,0.019084563664469985
0.030587275693311582,0.009552878654526158,0.030587275693311582,0.009715477916051651,0.030587275693311582,0.003927881171316421,0.030587275693311582,0.0033665457294420643
0.03099510603588907,0.006411456559780457,0.03099510603588907,0.010321997805045986,0.03099510603588907,0.009091742106789945,0.03099510603588907,0.007248556728142433
0.031402936378466556,0.007740632376982827,0.031402936378466556,0.006330520276052675,0.031402936378466556,0.0059256263516872226,0.031402936378466556,0.004185413401242306
0.03181076672104405,0.023497008813754657,0.03181076672104405,0.025029929680298196,0.03181076672104405,0.004947090876334697,0.03181076672104405,0.009577155235379886
0.03221859706362153,0.01841825887477642,0.03221859706362153,0.018997252826915775,0.03221859706362153,0.012275686088078903,0.03221859706362153,0.009209558655744072
0.032626427406199025,0.007254001671133015,0.032626427406199025,0.00851643037316319,0.032626427406199025,0.012162375137839708,0.032626427406199025,0.0018369545839452294
0.03303425774877651,0.011384588074210998,0.03303425774877651,0.016685897670272565,0.03303425774877651,0.010413772417735624,0.03303425774877651,0.009104523935401336
0.033442088091353996,0.010473101174902409,0.033442088091353996,0.008615813458304243,0.033442088091353996,0.010095421778505404,0.033442088091353996,0.006840402373040616
0.03384991843393149,0.01137168905453601,0.03384991843393149,0.017140819115195435,0.03384991843393149,0.005479610236283469,0.03384991843393149,0.008813585725544665
0.03425774877650897,0.0006795343075894133,0.03425774877650897,0.011460109900535595,0.03425774877650897,0.01810221759266442,0.03425774877650897,0.007045742614568369
0.034665579119086465,0.007566143211054287,0.034665579119086465,0.0020470146040524723,0.034665579119086465,0.010655345675775498,0.034665579119086465,0.0058133394129085735
0.03507340946166395,0.0070369228401716555,0.03507340946166395,0.004470319566761283,0.03507340946166395,0.014275102784318823,0.03507340946166395,0.010951090679967461
0.035481239804241435,0.012706510593164626,0.035481239804241435,0.007336194138515299,0.035481239804241435,0.027090199521478637,0.035481239804241435,0.010606903629320121
0.03588907014681893,0.0073738823109786985,0.03588907014681893,0.0134470238657407,0.03588907014681893,0.019129962950284508,0.03588907014681893,0.0097083389365991
0.03629690048939641,0.007854699334686696,0.03629690048939641,0.004685724616598704,0.03629690048939641,0.008593528330632828,0.03629690048939641,0.0014302045480683518
0.0367047308319739,0.0035957215634017333,0.0367047308319739,0.0017578397368475628,0.0367047308319739,0.005602135757618798,0.0367047308319739,0.0030437529076375452
0.03711256117455139,0.01570697128930906,0.03711256117455139,0.011260269405525346,0.03711256117455139,0.018088245407156124,0.03711256117455139,0.013706007797941828
0.037520391517128875,0.01703375199446707,0.037520391517128875,0.02008390747941574,0.037520391517128875,0.001364465050987809,0.037520391517128875,0.006375557641098222
0.03792822185970637,0.020020923003421398,0.03792822185970637,0.01719778585124989,0.03792822185970637,0.016183717046336133,0.03792822185970637,0.009800683482055738
0.03833605220228385,0.01967447985602135,0.03833605220228385,0.01812353899155279,0.03833605220228385,0.014566673257270204,0.03833605220228385,0.013449391461985719
0.03874388254486134,0.00515018348042544,0.03874388254486134,0.008229152380052627,0.03874388254486134,0.006461368373114432,0.03874388254486134,0.0033906962322638357
0.03915171288743883,0.0037905708353428336,0.03915171288743883,0.000288383924735395,0.03915171288743883,0.0031424253998114634,0.03915171288743883,0.0162253914069376
0.039559543230016314,0.004926005154626207,0.039559543230016314,0.0060787917153713135,0.039559543230016314,0.004322411934663369,0.039559543230016314,0.010983802718075473
0.039967373572593806,0.002542668687695776,0.039967373572593806,0.007645629348042356,0.039967373572593806,0.0107414291541864,0.039967373572593806,0.013605125233881259
0.04037520391517129,0.020766855536718767,0.04037520391517129,0.020513654707982623,0.04037520391517129,0.006826261931004854,0.04037520391517129,0.008227330492946905
0.040783034257748776,0.008616902818843601,0.040783034257748776,0.01217425965868674,0.040783034257748776,0.007656366684553877,0.040783034257748776,0.007487227459193159
0.04119086460032627,0.019412647703820507,0.04119086460032627,0.010414637659984615,0.04119086460032627,0.02004391407625593,0.04119086460032627,0.006479959521807788
0.041598694942903754,0.018516116766795786,0.041598694942903754,0.022566095170455158,0.041598694942903754,0.0036561071989110808,0.041598694942903754,0.009883924236789451
0.04200652528548124,0.013945619389967332,0.04200652528548124,0.02110855458600829,0.04200652528548124,0.01824627296703928,0.04200652528548124,0.009758182649823652
0.04241435562805873,0.013531283780659698,0.04241435562805873,0.009236390620776302,0.04241435562805873,0.014002064323665618,0.04241435562805873,0.0017135731429038013
0.042822185970636216,0.005946398480814222,0.042822185970636216,0.009596104681770691,0.042822185970636216,0.004304988662158753,0.042822185970636216,0.0037480945145675825
0.04323001631321371,0.01670954899738037,0.04323001631321371,0.016658500099821692,0.04323001631321371,0.00565637382506663,0.04323001631321371,0.007679650192449606
0.04363784665579119,0.013674081350923383,0.04363784665579119,0.008792771414410748,0.04363784665579119,0.005427076308176844,0.04363784665579119,0.02314327839598275
0.04404567699836868,0.01787614316838404,0.04404567699836868,0.018275311092922818,0.04404567699836868,0.007005780627921521,0.04404567699836868,0.0037776724700555975
0.04445350734094617,0.004496032571946274,0.04445350734094617,0.002954664381335473,0.04445350734094617,0.006244330010244574,0.04445350734094617,0.014118857084869966
0.044861337683523655,0.01158718350413604,0.044861337683523655,0.017140233484767353,0.044861337683523655,0.007406654336434406,0.044861337683523655,0.0024575831160632863
0.04526916802610114,0.01767055223508174,0.04526916802610114,0.02034571243169611,0.04526916802610114,0.0018198667560806333,0.04526916802610114,0.00044091661052312535
0.04567699836867863,0.014107312441767323,0.04567699836867863,0.021450136758426074,0.04567699836867863,0.006293358343514333,0.04567699836867863,0.01336793867240683
0.04608482871125612,0.023490362431125723,0.04608482871125612,0.024668521811723597,0.04608482871125612,0.011695598695428112,0.04608482871125612,0.00832480034938682
0.04649265905383361,0.01354250889467402,0.04649265905383361,0.012919936185163348,0.04649265905383361,0.009547465158086453,0.04649265905383361,0.006499377394965743
0.046900489396411095,0.01709223005034176,0.046900489396411095,0.016249289001276465,0.046900489396411095,0.007989712795445823,0.046900489396411095,0.023553575889730453
0.04730831973898858,0.011818642128501417,0.04730831973898858,0.01199291591715884,0.04730831973898858,0.008486805646264455,0.04730831973898858,0.006963219158930723
0.04771615008156607,0.015127326130170171,0.04771615008156607,0.015910011847129427,0.04771615008156607,0.006078863529021262,0.04771615008156607,0.013096992904090382
0.04812398042414356,0.007196326136070605,0.04812398042414356,0.005959270327651475,0.04812398042414356,0.0052311207446398824,0.04812398042414356,0.0024244196039479833
0.04853181076672105,0.016932916961883947,0.04853181076672105,0.015650772386463868,0.04853181076672105,0.006728376897143761,0.04853181076672105,0.002636932799157887
0.048939641109298535,0.0036471129730570357,0.048939641109298535,0.002422638740142358,0.048939641109298535,0.005802551478707319,0.048939641109298535,0.002998738538743031
0.04934747145187602,0.016058930561389708,0.04934747145187602,0.013111634008008587,0.04934747145187602,0.01180893799722486,0.04934747145187602,0.005663399872256997
0.04975530179445351,0.009576297711604067,0.04975530179445351,0.006959425057673635,0.04975530179445351,0.008718100596024441,0.04975530179445351,0.014846816364332972
0.050163132137031,0.026160609466685927,0.050163132137031,0.025487485199769185,0.050163132137031,0.010659634122190568,0.050163132137031,0.007209465019807554
0.05057096247960848,0.015184807976990905,0.05057096247960848,0.014830165016475452,0.05057096247960848,0.005011910372078177,0.05057096247960848,0.005502410237806783
0.050978792822185974,0.007500120206327718,0.050978792822185974,0.015160280064171368,0.050978792822185974,0.011480938713405355,0.050978792822185974,0.010462281453259224
0.05138662316476346,0.005507217953573637,0.05138662316476346,0.014621996948236562,0.05138662316476346,0.012900191141665239,0.05138662316476346,0.006260579703613295
0.05179445350734095,0.017254792433743567,0.05179445350734095,0.015869793341035367,0.05179445350734095,0.01055507907377449,0.05179445350734095,0.004068855073725562
0.052202283849918436,0.003573557652822055,0.052202283849918436,0.004203221433599069,0.052202283849918436,0.002725883952261561,0.052202283849918436,0.008373854603705743
0.05261011419249592,0.0022159063252877166,0.05261011419249592,0.0032799264653365773,0.05261011419249592,0.010167770564573166,0.05261011419249592,0.004363542988395449
0.053017944535073414,0.01336605748093027,0.053017944535073414,0.010794963859593446,0.053017944535073414,0.0048829054149814475,0.053017944535073414,0.012592441885001528
0.0534257748776509,0.015887442943967857,0.0534257748776509,0.017433642577600748,0.0534257748776509,0.008669967047577012,0.0534257748776509,0.01357676671356207
0.05383360522022839,0.009537317435537483,0.05383360522022839,0.009343076197109262,0.05383360522022839,0.013844696458213325,0.05383360522022839,0.01191677194461825
0.054241435562805876,0.016876624883510754,0.054241435562805876,0.01165587542058987,0.054241435562805876,0.018572980280889505,0.054241435562805876,0.005126960657269908
0.05464926590538336,0.007261749877016343,0.05464926590538336,0.00920961591677798,0.05464926590538336,0.001812809312177317,0.05464926590538336,0.004139463228861554
0.05505709624796085,0.016984390832501663,0.05505709624796085,0.016985423454745612,0.05505709624796085,0.00785512843519293,0.05505709624796085,0.0006757247509102272
0.05546492659053834,0.007637359275043054,0.05546492659053834,0.009114007493665572,0.05546492659053834,0.004814869885687694,0.05546492659053834,0.007352459776667013
0.05587275693311582,0.013791631702029187,0.05587275693311582,0.013287344440490644,0.05587275693311582,0.00789957215868006,0.05587275693311582,0.0032860003853142318
0.056280587275693315,0.007520330346674601,0.056280587275693315,0.002204960932387928,0.056280587275693315,0.012041527399732958,0.056280587275693315,0.0031865718378619075
0.0566884176182708,0.011627380364794637,0.0566884176182708,0.009422154952028387,0.0566884176182708,0.012369461804719496,0.0566884176182708,0.004158129844775271
0.05709624796084829,0.010826551638942956,0.05709624796084829,0.012287877637071612,0.05709624796084829,0.010552867196677791,0.05709624796084829,0.01320179516107934
0.05750407830342578,0.009152536811338666,0.05750407830342578,0.015103917808222723,0.05750407830342578,0.011040691255198243,0.05750407830342578,0.001048477398488168
0.05791190864600326,0.010408247454148752,0.05791190864600326,0.002002894227378883,0.05791190864600326,0.018681931907746044,0.05791190864600326,0.003239692238517759
0.058319738988580755,0.020718525569649277,0.058319738988580755,0.02591534647190779,0.058319738988580755,0.0051101389697383575,0.058319738988580755,0.01737263048624141
0.05872756933115824,0.01061894041424844,0.05872756933115824,0.014364198862359463,0.05872756933115824,0.0044950557279616835,0.05872756933115824,0.0029731601395044504
0.05913539967373573,0.0037884699564085865,0.05913539967373573,0.003567159849925388,0.05913539967373573,0.012261849435699091,0.05913539967373573,0.0030901687940873856
0.05954323001631322,0.0186403568987942,0.05954323001631322,0.023138545916014427,0.05954323001631322,0.009956189927388602,0.05954323001631322,0.007390487230337736
0.0599510603588907,0.03022025403163906,0.0599510603588907,0.026850816719065928,0.0599510603588907,0.015952070610810307,0.0599510603588907,0.0011947462085527896
0.060358890701468194,0.004202000219256023,0.060358890701468194,0.006112577914982822,0.060358890701468194,0.007203181865163589,0.060358890701468194,0.0068735961308975585
0.06076672104404568,0.016226548971970053,0.06076672104404568,0.01915905018743288,0.06076672104404568,0.018694445376170602,0.06076672104404568,0.002857224569515566
0.061174551386623165,0.012150352963639446,0.061174551386623165,0.009538550886892014,0.061174551386623165,0.013112590757653884,0.061174551386623165,0.00903743026983091
0.06158238172920066,0.007977837502613216,0.06158238172920066,0.009520404355940235,0.06158238172920066,0.006236883108612247,0.06158238172920066,0.002938566336339269
0.06199021207177814,0.019436931898175223,0.06199021207177814,0.017378301200185114,0.06199021207177814,0.017226043392554975,0.06199021207177814,0.005229290229050853
0.062398042414355634,0.015132099632596326,0.062398042414355634,0.016534839020661447,0.062398042414355634,0.0015773768881766042,0.062398042414355634,0.011979819257132075
0.06280587275693311,0.01405180573871013,0.06280587275693311,0.0162131135644427,0.06280587275693311,0.006682536180466774,0.06280587275693311,0.010093391491887205
0.0632137030995106,0.022564327430892546,0.0632137030995106,0.026237971716465837,0.0632137030995106,0.0015602974732506823,0.0632137030995106,0.004405753419443382
0.0636215334420881,0.01560891246231079,0.0636215334420881,0.012560773777526525,0.0636215334420881,0.01010907411353135,0.0636215334420881,0.008804849851312647
0.06402936378466559,0.01319662731815328,0.06402936378466559,0.013647425604830038,0.06402936378466559,0.005955942575032163,0.06402936378466559,0.0008502770331272973
0.06443719412724307,0.024422409783418402,0.06443719412724307,0.022124624823761905,0.06443719412724307,0.009782169403367498,0.06443719412724307,0.008543731577679087
0.06484502446982056,0.012893372359181832,0.06484502446982056,0.011387916196802447,0.06484502446982056,0.010118496268422544,0.06484502446982056,0.0076263546555497864
0.06525285481239805,0.01994860003037593,0.06525285481239805,0.018119712310731357,0.06525285481239805,0.0140429857586678,0.06525285481239805,0.016369029584969677
0.06566068515497553,0.010096485199738917,0.06566068515497553,0.010158589691119867,0.06566068515497553,0.0048284408147071444,0.06566068515497553,0.004176834581161806
0.06606851549755302,0.01103610645220548,0.06606851549755302,0.008690482371617804,0.06606851549755302,0.009532553483905803,0.06606851549755302,0.020291373503936734
0.06647634584013051,0.018257361302041482,0.06647634584013051,0.015758677925534776,0.06647634584013051,0.008233051187049869,0.06647634584013051,0.014258241882081446
0.06688417618270799,0.017533943929347172,0.06688417618270799,0.01313800625179692,0.06688417618270799,0.014329076508425562,0.06688417618270799,0.01664574720358592
0.06729200652528548,0.004543520769276438,0.06729200652528548,0.014361461389956488,0.06729200652528548,0.015595583696016858,0.06729200652528548,0.008003525589411876
0.06769983686786298,0.006174881534154641,0.06769983686786298,0.019473250515946214,0.06769983686786298,0.01568515831643579,0.06769983686786298,0.013962354258818177
0.06810766721044045,0.02134990088398713,0.06810766721044045,0.02486988350850462,0.06810766721044045,0.008677368966573278,0.06810766721044045,0.009081278672366924
0.06851549755301795,0.008058518075823423,0.06851549755301795,0.012779182048000699,0.06851549755301795,0.006106997999047219,0.06851549755301795,0.002206888810912798
0.06892332789559544,0.009180027976824332,0.06892332789559544,0.010986587623015206,0.06892332789559544,0.01206336432902925,0.06892332789559544,0.01833260629741008
0.06933115823817293,0.01640007332075848,0.06933115823817293,0.013349920220021929,0.06933115823817293,0.009244098384693129,0.06933115823817293,0.01630998361071835
0.06973898858075041,0.008097681373497383,0.06973898858075041,0.010058031542943137,0.06973898858075041,0.011811249842782728,0.06973898858075041,0.004862688188408177
0.0701468189233279,0.017282021631106554,0.0701468189233279,0.014868321639048396,0.0701468189233279,0.010869788679818576,0.0701468189233279,0.0061170219631758345
0.07055464926590539,0.028946255360920495,0.07055464926590539,0.028194881501271078,0.07055464926590539,0.01678014356425514,0.07055464926590539,0.010747100448710216
0.07096247960848287,0.030151739989823425,0.07096247960848287,0.032131090107211095,0.07096247960848287,0.0064554749786566576,0.07096247960848287,0.006015966731966957
0.07137030995106036,0.005546181274456695,0.07137030995106036,0.01068707788698484,0.07137030995106036,0.011091163641676154,0.07137030995106036,0.008447834490358049
0.07177814029363785,0.02577786937395969,0.07177814029363785,0.025347650096579518,0.07177814029363785,0.01125750882874392,0.07177814029363785,0.008896652959822917
0.07218597063621533,0.020399822269834174,0.07218597063621533,0.025299368084281362,0.07218597063621533,0.0029293485220987805,0.07218597063621533,0.00541961353884416
0.07259380097879282,0.01568709119103002,0.07259380097879282,0.022527402306154878,0.07259380097879282,0.007516765045905382,0.07259380097879282,0.011743659530380016
0.07300163132137032,0.0007601811160592336,0.07300163132137032,0.0009676787142506945,0.07300163132137032,0.0012937757759843467,0.07300163132137032,0.0009668268817146975
0.0734094616639478,0.004041613017318306,0.0734094616639478,0.009122907471588362,0.0734094616639478,0.012487309011298253,0.0734094616639478,0.007008134873798988
0.07381729200652529,0.004270811766206173,0.07381729200652529,0.004825884740631113,0.07381729200652529,0.0075244504085032375,0.07381729200652529,0.005434117501551587
0.07422512234910278,0.023238374076965287,0.07422512234910278,0.018529154726038364,0.07422512234910278,0.018962811501270157,0.07422512234910278,0.00566698693589348
0.07463295269168027,0.021307944466965385,0.07463295269168027,0.015871577155111474,0.07463295269168027,0.020418547515448974,0.07463295269168027,0.007957093618634023
0.07504078303425775,0.01774624305299235,0.07504078303425775,0.013569408122452598,0.07504078303425775,0.013239231599457535,0.07504078303425775,0.004181365584559867
0.07544861337683524,0.017552927000024657,0.07544861337683524,0.020698228568955337,0.07544861337683524,0.010034233676900668,0.07544861337683524,0.004113752785858233
0.07585644371941273,0.020070968486352266,0.07585644371941273,0.019971201826495928,0.07585644371941273,0.007426293758056746,0.07585644371941273,0.008766836547196562
0.07626427406199021,0.007541134786031179,0.07626427406199021,0.005662551901973179,0.07626427406199021,0.010312842304741278,0.07626427406199021,0.007794515093327517
0.0766721044045677,0.01597270916704799,0.0766721044045677,0.0120031045135101,0.0766721044045677,0.011036796496160444,0.0766721044045677,0.006741081120691276
0.0770799347471452,0.0029085668913119626,0.0770799347471452,0.0062236150305771025,0.0770799347471452,0.007434112343307801,0.0770799347471452,0.012300014728090076
0.07748776508972267,0.003496852196315313,0.07748776508972267,0.009846203053911555,0.07748776508972267,0.011878738976558613,0.07748776508972267,0.01569551322455784
0.07789559543230017,0.006338545429975819,0.07789559543230017,0.0042939362712415855,0.07789559543230017,0.007123550980334336,0.07789559543230017,0.009072020332117672
