주파수,진동X축,진동Y축,진동Z축
0.0,2.1756455761938556,0.029679114075331938,0.1037731401830072
0.0002777842520027445,0.37454079172657767,0.0015231120046801376,0.0015107758455783367
0.000555568504005489,0.1567553226276891,0.0002994420124518781,0.002835225926966088
0.0008333527560082335,0.10840377697707161,0.0006622064435604497,0.0007545493433352763
0.001111137008010978,0.07995995938413289,0.0004580409185702665,0.0007772179165118399
0.0013889212600137226,0.06776284372117669,0.0007853110296939296,0.0014330116334782355
0.001666705512016467,0.05580935602126716,0.0006296567728187348,0.0004868782647395868
0.0019444897640192116,0.03898940117835992,0.0017995377366566915,0.0008012925058082331
0.002222274016021956,0.030217180381426432,0.0008050057504925971,0.0003978534165469892
0.002500058268024701,0.029049722217206673,0.0008106193635103,0.0007044363827109882
0.002777842520027445,0.021499699975148636,0.00028304590342237624,0.0013768473609601696
0.0030556267720301894,0.03312915513693915,0.00021123569336850114,0.0008426463609828652
0.003333411024032934,0.026131084275408868,0.0006228660235357948,0.0001725408015219841
0.003611195276035679,0.019125123859189803,0.00012697459220580023,0.0011865070806573845
0.003888979528038423,0.0272969588024141,0.0006841129749735702,0.0016459230353186376
0.0041667637800411675,0.021356183896807695,0.0008143902342965885,0.0003024732572460068
0.004444548032043912,0.02138142383183804,0.0007910907058900941,0.00027915528679362233
0.004722332284046657,0.01595865780226785,0.0009750930960414148,0.00047908528009331906
0.005000116536049402,0.0256113408378725,0.0004391790798328396,0.0005948086045659114
0.0052779007880521455,0.014796938489255795,0.000629065487555729,0.0008044448608683706
0.00555568504005489,0.01845276663538611,0.0003342709675953634,0.0011464421986162987
0.005833469292057635,0.018304028985139224,0.0009803056248958888,0.0026992790039839535
0.006111253544060379,0.00953511460946376,0.0006374094133553867,0.0005197506193108196
0.006389037796063124,0.021206229840872965,0.0005264731269700645,0.0008987070819618031
0.006666822048065868,0.009934196081600623,0.00023374630555241644,0.0009331799176516575
0.006944606300068613,0.01408352542162177,0.0005858547699636839,0.0007062284411703761
0.007222390552071358,0.012813347455705991,0.0005823393058871502,0.0013173573297078141
0.007500174804074102,0.011753272792085998,0.0008573244659015234,0.0007604562654187877
0.007777959056076846,0.008233196350854994,0.0008616444944875826,0.0004913222364539448
0.00805574330807959,0.018479205010142274,0.0003860791795164097,0.00076615754449563
0.008333527560082335,0.012097701150747871,0.0004896017285167982,0.0009080577415352068
