Freq,VibX,VibY,VibZ
5.650057342308651e-05,0.0016823682009033053,0.0008970010355278495,0.0006115557241544976
5.705998504113687e-05,0.0017765377389885888,0.0007924289304185521,0.0010199067421587673
5.761939665918724e-05,0.0018411803333293565,0.0008738745984249157,0.0008381352941412215
5.81788082772376e-05,0.0014455470282244696,0.000997605166317085,0.0014643028953940887
5.873821989528796e-05,0.0012830069221438983,0.00015703156175207318,0.0002558172931367419
5.929763151333832e-05,0.0007799368882536798,0.0008356744076030945,0.0005205142501391903
5.985704313138868e-05,0.0011449740277206322,0.00030739741553000493,0.00035718865123639834
6.0416454749439045e-05,0.0003088173786389859,0.0005399986160765751,0.0006450257528263727
6.0975866367489405e-05,0.0007404400146843141,0.0011648533647581306,0.0011605770297377172
6.153527798553977e-05,0.0015413099326181874,0.0006671453105847694,0.0008276425445754618
6.209468960359013e-05,0.0009978145244812198,0.0005836063341966193,0.0004990286549957728
6.265410122164049e-05,0.001225126697651296,0.00024301238848332783,0.001146941686887442
6.321351283969085e-05,0.00015735105662181427,0.000121388490952454,0.0007435947164435568
6.37729244577412e-05,0.001177134669613603,0.00025369402233506354,0.001775109164668033
6.433233607579158e-05,0.001508655722090819,0.0004664914259603616,0.0006638143908895324
6.489174769384194e-05,0.001835793248657247,0.0009105107884052516,0.00012357134741256917
6.54511593118923e-05,0.001451418534167761,0.00037692732780874927,0.000982431607669429
6.601057092994266e-05,0.002066445829803046,0.0007029948124761598,0.0006562610708027495
6.656998254799302e-05,0.0009500873507578107,0.000944724676097522,0.000498593827708988
6.712939416604338e-05,0.0030013344003256754,0.00023589829291147422,0.0006724707303229808
6.768880578409374e-05,0.0010535749839644172,0.0006281598663487464,0.0017838447481179048
6.82482174021441e-05,0.00085933128815823,0.0002103110931500768,0.0009725834485761515
6.880762902019446e-05,0.002334539478768133,0.0009449979067545875,0.0005490825585621498
6.936704063824483e-05,0.0017945056742347761,0.0005409998153702809,0.0016589730439529522
6.992645225629519e-05,0.0013480860080500117,0.0011757311237541044,0.0001685929039395879
7.048586387434555e-05,0.0007839427348779891,0.00021284361797593962,0.00033427475231364516
7.104527549239591e-05,7.430215459267321e-05,0.0010759079760890846,0.0004677808152691501
7.160468711044627e-05,0.0010961898423105633,0.0007299264059337925,0.0008915520492955689
7.216409872849663e-05,0.0015050402029180244,0.000643408321218957,0.0014215626725738884
7.272351034654699e-05,0.0007653307492240281,0.0003074139400657676,0.0008661457684641071
7.328292196459735e-05,0.00192105731938979,0.00044502534578637885,0.00033561472878067614
7.384233358264771e-05,0.000501460906380383,0.00023495005344055454,0.0005385408990267557
7.440174520069809e-05,0.0031317164508899245,0.0001262454789198102,0.0008108564234951937
7.496115681874845e-05,0.0011735618120693686,0.000695216802241952,0.000419360578271154
7.55205684367988e-05,0.0018967979480554024,0.0006491358842882197,0.0003566766805941183
7.607998005484917e-05,0.0012762619412796906,0.0006380311737778033,0.00035765581741514633
7.663939167289953e-05,0.0018822153364852975,0.00041249723450670036,0.000690687372558147
7.719880329094989e-05,7.799766007188348e-05,0.0007370842335753905,0.0009512203620151174
7.775821490900025e-05,0.0014762519212584608,0.0008307419267122613,0.0006041317628453177
7.83176265270506e-05,0.0010324201399730668,0.0007822245719155459,0.0005265580318467724
7.887703814510097e-05,0.000914488135396363,0.0014797443411066862,0.0008969497384669756
7.943644976315134e-05,0.0025290814334410303,0.0006632652289116912,0.0004523631252858369
7.99958613812017e-05,0.001338760255680563,0.00024848983840185566,0.0007316496507566106
8.055527299925206e-05,0.0023356726365388525,0.0006049255632828294,0.000609755396165704
8.111468461730242e-05,0.0017467906706587386,0.0007981791127985473,0.00044419091477349406
8.167409623535278e-05,0.0016881333567354345,0.00034552465138755955,0.0006562412281106208
8.223350785340314e-05,0.0008479312520004458,0.0014596690583201246,0.00032588283746834
8.27929194714535e-05,0.00154965987745232,0.0006296725543481679,6.697444411371073e-05
8.335233108950386e-05,0.001429142344622949,0.0008530667436955007,0.0005758584570660991
8.391174270755422e-05,0.0015760527827393088,0.000852418640073465,0.0007116477810267241
8.44711543256046e-05,0.0005349220330340062,0.0005668707705536789,0.0007459357072964334
8.503056594365495e-05,0.0026197682410536017,0.0007582878144882661,0.0006837251847601951
8.558997756170531e-05,0.0017017710536327162,0.0007659073192950616,0.0005413119317581119
8.614938917975567e-05,0.001678150050987537,0.001156093078954126,0.00043216547115085486
8.670880079780603e-05,0.0003586530145003617,0.0005139892461271383,2.6463912863902803e-05
8.72682124158564e-05,0.0035297723164126123,0.0008414872858209973,0.0007539677004409447
8.782762403390675e-05,0.0024927041974295338,0.00047156981791314723,0.0006713984092313504
8.838703565195711e-05,0.001727277458605943,0.00042916170605134934,0.000680801281211668
8.894644727000747e-05,0.0006745935130287365,0.0012584200468632998,0.0011762078465662265
8.950585888805785e-05,0.0005115433806639508,0.0006148552014116279,0.0008337590750058155
9.006527050610821e-05,0.0014373903362392088,0.00014967705103654356,0.0006465865608054238
9.062468212415857e-05,0.0014696155730186194,0.0006176927866385503,0.0008106222585783796
9.118409374220893e-05,0.0008805637988182405,0.00047370362043452734,0.001066452485642426
9.174350536025929e-05,0.0020880296564698116,0.000703001663497975,0.0008671816890513331
9.230291697830965e-05,0.0017388821594462478,0.0007407614595996961,0.001019956108956415
9.286232859636001e-05,0.0020348997919778515,0.0005287897193784413,0.00040600537279685065
9.342174021441037e-05,0.0025646237494958064,0.00048388743210000043,0.0006087540706548149
9.398115183246073e-05,0.0008529398142066227,0.0007179132371531103,0.0011946003199820154
9.454056345051109e-05,0.0008517960361670298,0.0003607924149347443,0.00047884807063206734
9.509997506856146e-05,0.002004900864514375,0.0005800810122046048,0.00043873311608709785
9.565938668661182e-05,0.002165646180864695,0.00040601323030552085,0.001112226182924413
9.621879830466218e-05,0.0016325138442178921,0.0005120797921461746,0.0010595311908277653
9.677820992271254e-05,0.0007225677150203074,0.000549149174295098,0.0013133110813335583
9.73376215407629e-05,0.0017147880627946433,0.000740503347764139,0.0006225367176080929
9.789703315881326e-05,0.0021319627760049446,0.0011100319839373919,0.0004341490584603024
9.845644477686362e-05,0.0021715455997314056,0.0006488926015951541,0.0006381350556296868
9.901585639491398e-05,0.0009251900439407683,0.0008125815210561886,0.0010319611067006484
9.957526801296434e-05,0.0007697972657652476,0.000252520006155529,0.0013209067543411982
0.00010013467963101472,0.0009545755048730607,0.000273345131739345,0.0003917343980990268
0.00010069409124906508,0.0010826671693275902,0.0005868304502990831,0.0006395008461014817
0.00010125350286711544,0.002234437359975983,0.001136076144163108,0.0004552061818371089
0.0001018129144851658,0.002261298285242704,0.0005291688618042816,0.0006488322872862018
0.00010237232610321616,0.0006617740982431828,0.0008099163299390436,0.00011876439918609751
0.00010293173772126652,0.0006360555106504551,0.00033655032138734476,0.0006177525998745503
0.00010349114933931688,0.0007614814493402131,0.00011705949113605788,0.0007334684476522729
0.00010405056095736724,0.0016765175151222931,0.000509687157917128,0.0011525767122596417
0.0001046099725754176,0.0009325870463553382,0.00033308560951347767,0.0002336866791375339
0.00010516938419346797,0.0011927636384569194,0.0002883263250387388,0.0006835369240674246
0.00010572879581151833,0.0007877177177166017,0.0012071026250720543,0.000353869431264303
0.00010628820742956869,0.002352729666161377,0.0001606538062553682,9.705078249595707e-05
0.00010684761904761905,0.001316453947748114,0.000212301836681868,0.001202196484179069
0.00010740703066566941,0.001542850718363349,0.0004059698085973184,8.893728949385455e-05
0.00010796644228371977,0.0018037313347926862,0.0010533110276261478,0.00047379590834737426
0.00010852585390177013,0.0029338689086900317,0.0002911737154813587,0.00030281995410745885
0.00010908526551982049,0.00271774544440142,8.76086093139567e-05,0.0009197950054386924
0.00010964467713787085,0.0016993628279859676,0.0007813616979853992,0.0004134331573248885
0.00011020408875592122,0.0018019523665198955,0.000683705144041715,0.0006124249055897312
0.00011076350037397158,0.0022491507950120003,0.00039124655005736797,0.0005296184430059326
0.00011132291199202194,0.0021478486078164837,0.0001601482604377542,0.0005807707059779429
0.0001118823236100723,0.0034114940734291405,0.0004104311593627225,0.0005977232653514188
0.00011244173522812266,0.003088339523254194,0.00043676688287222926,0.000435537985034487
0.00011300114684617302,0.001588621410809061,4.8207827627253664e-05,0.0002890580408925752
0.00011356055846422338,0.0019462488277612936,0.0006477942933568965,0.0009213653450504584
0.00011411997008227374,0.003333481106571838,0.0004713937086472898,0.0003701296660309964
0.0001146793817003241,0.0013876159990968153,0.0005043807496281416,0.0007185904313207622
0.00011523879331837448,0.0018707179564029734,0.0003687441898029054,0.0019089781660814086
0.00011579820493642484,0.0015685911481015794,0.0005089871375126819,0.0010549929039844793
0.0001163576165544752,0.0016033110436995367,0.0003435078287269755,0.0007028918521775308
0.00011691702817252556,0.0019788280676452043,0.0006424848461751983,0.0005427800945312165
0.00011747643979057592,0.0010354420987866279,0.0009442846351956942,0.0008340359011522614
0.00011803585140862628,0.0007927338695482029,0.0007349574212842568,0.0002897634209012559
0.00011859526302667664,0.0002128229717238003,0.0005126003460215003,0.0009741842626500381
0.000119154674644727,0.0009872849799269082,0.0002126899748796623,0.0012356117634593675
0.00011971408626277736,0.0004124872279031539,0.0007226796985227679,0.0009440014630419493
0.00012027349788082773,0.0006093990812792438,0.00035469883911190054,0.00034338261635575884
0.00012083290949887809,0.0012333476885986498,0.00013413177682818623,9.551243556068382e-05
0.00012139232111692845,0.0015905286092406882,0.0006497919212611859,0.0006605747865346533
0.00012195173273497881,0.0017425308843580724,0.00014257910221044962,0.001044925167729157
0.00012251114435302916,0.0013374838105369902,0.0008144139075222829,0.0004441907777363434
0.00012307055597107953,0.0017088035731140372,0.0002601127527235199,0.0008440522885424029
0.0001236299675891299,0.002464564670753394,0.0006880008920736773,0.0003525788471190033
0.00012418937920718025,0.0011286887119878112,0.0006985291038737501,0.0006520846662376764
0.00012474879082523062,0.001694848092298187,0.0005353925485017856,0.0006749412510941845
0.00012530820244328097,0.0010904050561223748,0.000529236366916266,0.00039934388082269557
0.00012586761406133134,0.0004297945142844653,0.000413610998502254,0.0007935965811931116
0.0001264270256793817,0.0010775934646534155,0.00044334896684717007,0.0005930424886226872
0.00012698643729743206,0.001915743000555038,0.0011954583085385735,0.000967951583265322
0.0001275458489154824,0.0008241395757269482,0.0003803873655459425,0.0008667003031228812
0.00012810526053353278,0.0005770116100327152,0.0008119007507767872,0.000557305835596764
0.00012866467215158316,0.0009992255495566485,0.0002560215133847172,0.00016111460814536113
0.0001292240837696335,0.0004946554405524564,0.00033291871768843865,0.0007406179446751164
0.00012978349538768388,0.0013071806876994278,0.00044443481810704707,0.0005824175607794199
0.00013034290700573422,0.0012170595998961396,0.00017397750647064992,0.0006730213249832045
0.0001309023186237846,0.001512444435896303,0.00010056964470505363,0.0011718943993802996
0.00013146173024183494,0.0016243386190624553,0.0002987057375664426,0.0008752963353943552
0.00013202114185988532,0.0008020199030560823,0.0010577239246447238,0.0005165093187849462
0.00013258055347793566,0.0004921552490220944,0.0005402693867455401,7.39937346904018e-05
0.00013313996509598604,0.0012277933147154339,0.00037619595948741314,0.0017262561933883652
0.0001336993767140364,0.0019224651884199443,0.0004598246630575292,0.0018111880703934136
0.00013425878833208676,0.0022473432769240342,0.00036594391303410235,0.0009379882699783482
0.00013481819995013713,0.0021524431929272067,0.0007635071228182405,0.0006716108557873185
0.00013537761156818748,0.0033563314307249706,0.0007185887464781964,0.00022936859576747464
0.00013593702318623785,0.0007056729999915392,0.0006212153431244451,0.0005634217737708524
0.0001364964348042882,0.0019183180952101154,0.00029331207168188986,0.0010612736883732772
0.00013705584642233857,0.0006542106926741338,0.00018767906000836625,0.0003689397004348063
0.00013761525804038892,0.0009584400812251782,0.0006013128668607599,0.00045048564308117293
0.0001381746696584393,0.0024739837906066413,0.00039084738359647305,0.0006567793073718651
0.00013873408127648967,0.0029861655754093723,0.0006397230673666571,0.000774451957311623
0.00013929349289454,0.0017188403874188276,0.0012034140339219615,0.0003864934706827186
0.00013985290451259039,0.001959176183547164,0.00028781924275297384,0.0003177189564595927
0.00014041231613064073,0.000997581469073964,0.00024024129014450538,0.000349739055099223
0.0001409717277486911,0.0005363098642938203,0.0001944577228869316,0.0008187566895699702
0.00014153113936674145,0.0018691488343400362,0.0007462948840187211,0.00033560396066739965
0.00014209055098479183,0.0015272787005124577,0.00039861563290280954,0.0008189732731099543
0.00014264996260284217,0.001265854373203792,0.0005460845525741556,0.000796581267501024
0.00014320937422089255,0.001115637661976707,0.00048243104370262796,0.0008765976428071363
0.00014376878583894292,0.000907784445369216,0.00040681196783366887,0.00019504028600311036
0.00014432819745699327,0.0016548048881617871,0.0008388173712187064,0.00068735080486347
0.00014488760907504364,0.00195983483354273,0.0010477343607914616,0.00033658339535557835
0.00014544702069309399,0.0006375156954387818,0.0008555779108450628,0.001479320819832247
0.00014600643231114436,0.0010683521095069205,0.000547869452504878,0.0005213707313624041
0.0001465658439291947,0.0008277684100271971,0.0006656015084489827,0.0003879377034021146
0.00014712525554724508,0.002127201652416425,0.0010402771710467426,0.0006986405319846451
0.00014768466716529543,0.00038546434637232613,0.0006164947639355992,0.0007849158920209591
0.0001482440787833458,0.0006430256705184844,0.000887728864622249,0.0010557245748264359
0.00014880349040139617,0.002315727736136635,0.0012019253588655557,0.0006281366466057848
0.00014936290201944652,0.0011732396735429501,0.0006864504147585637,0.001527922016641804
0.0001499223136374969,0.0008046138234215434,0.0009298455608482488,0.0009998086099275271
0.00015048172525554724,0.0003598200069721748,0.0009626019172290692,0.0003086592718058224
0.0001510411368735976,0.002618666242785808,0.0009023954163304342,0.0008923819288887039
0.00015160054849164796,0.0010674677681695032,0.00045312205317017294,0.0008581606685299762
0.00015215996010969833,0.0008082623530911732,0.000815856970086273,0.0006846085784279003
0.00015271937172774868,0.0025002413918292434,0.0008408691315335383,0.0005319825467915302
0.00015327878334579905,0.0013379514191674997,0.0008791358585382689,0.0011282043207945106
0.00015383819496384943,0.00029481868067310736,0.00041243863890007287,0.0007324747950346433
0.00015439760658189977,0.0011879893644682583,0.0010073503560610157,0.0009140781586512545
0.00015495701819995015,0.001968905312398458,0.00041644467072687175,0.0010302973942669814
0.0001555164298180005,0.0010589157622980393,0.0007457182897877326,0.0004109533637355868
0.00015607584143605087,0.0003933203009314347,0.0007046931081156905,0.0013681429389596688
0.0001566352530541012,0.0015278488819719658,0.0007246602827946218,0.00037906520683926137
0.0001571946646721516,0.0017905143684438264,0.00011884292151859793,0.0005455349045779425
0.00015775407629020193,0.0001956561786069048,0.0004917915671138578,0.000261703665871985
0.0001583134879082523,0.0003961686474116802,0.0004898244024243973,0.0003310326426857896
0.00015887289952630268,0.0004774179081460181,0.0005131827309986889,0.0002860283977432677
0.00015943231114435303,0.0004979154414527573,0.0008104064216756875,0.001012646852445227
0.0001599917227624034,0.0006649107547641406,0.00028668048180295516,0.001059952798096181
0.00016055113438045375,0.0015120501379197418,0.000829539532562921,0.0009704376120095393
0.00016111054599850412,0.0006176602856027566,0.0005769798476240661,0.0006527788811508685
0.00016166995761655447,0.001501192351912195,0.0006904433225970217,0.00027742548960350545
0.00016222936923460484,0.0013751821105007797,0.000691804006715342,0.000683879367976652
0.0001627887808526552,0.0007840712515087582,0.0007059653689232085,0.0005442305581239871
0.00016334819247070556,0.0008755760553831002,0.0006529985543398906,0.0014161279632356018
0.00016390760408875593,0.0004636293928148998,0.0003700725880529208,0.00082660102759109
0.00016446701570680628,0.0005292118706327801,0.0006033311091805566,0.0012818846095671553
0.00016502642732485665,0.0020902644264962074,0.0008670686188709213,0.00094724499839557
0.000165585838942907,0.0011415161170829815,0.00043001268322784893,0.0007153409860815577
0.00016614525056095737,0.0017536396139514758,0.001009462402518431,0.0005282092688762928
0.00016670466217900772,0.0008568469055800354,0.00048631291858625527,0.0016100012044069053
0.0001672640737970581,0.0004543722790204157,0.000784352930388889,0.0007016858668311646
0.00016782348541510844,0.001960516947148985,0.00026493875581021356,0.0007280386910910472
0.00016838289703315881,0.0027130827542880417,0.0006139710183346967,0.0008230635324020419
0.0001689423086512092,0.0030556680077388695,0.0008779443517388855,0.0009049594256804955
0.00016950172026925953,0.0024962931435158655,0.0008559855584445284,0.0008826222440914725
0.0001700611318873099,0.001994833125174027,0.0009794586818289085,0.0006323111767832828
0.00017062054350536025,0.0019249323672788454,0.0005926605204814358,0.0006975708887589996
0.00017117995512341063,0.0014353100743067359,0.0008392172130663654,0.0003956560209414336
0.00017173936674146097,0.000937180142922343,0.0009774179073339996,0.0009820358662843887
0.00017229877835951135,0.002028105969919698,0.001312482591991837,0.0009425984861261865
0.0001728581899775617,0.0024757317499748553,0.0006360946366493561,0.0014760618700962046
0.00017341760159561207,0.001827501974179195,0.001186643274449484,0.0007689757744048255
0.00017397701321366244,0.001422836556692779,0.0004666967538315967,0.0007815275128665339
0.0001745364248317128,0.0007244575726166666,0.0002525390955949067,0.00032770435253824106
0.00017509583644976316,0.003885508744338426,9.961779628770563e-05,0.0015484058326982707
0.0001756552480678135,0.0017178925651503674,0.0005742945691099515,0.0010152480537769773
0.00017621465968586388,0.000890947321764222,0.0005704847271566258,0.0006237637928436355
0.00017677407130391423,0.002469225829188461,0.0006393461554447136,0.00032595797736452014
0.0001773334829219646,0.002489350888153908,0.00040674135013064454,0.0008090685977926322
0.00017789289454001495,0.001464215145710848,0.0013662840515310333,0.00031370760465735737
0.00017845230615806532,0.0004906998056812429,0.0003782807165434125,0.00115371536709527
0.0001790117177761157,0.0008368058028486565,0.0010645582972975437,0.001285394024510076
0.00017957112939416604,0.000988356176703384,0.0008520988011769386,0.0011813982701960163
0.00018013054101221642,0.0012012558427140052,0.00017028937488206415,0.0005569104362922339
0.00018068995263026676,0.0012515060657163782,0.00013532964308726704,0.0012430826870074554
0.00018124936424831714,0.001071619885545776,0.00029633447383945887,0.00034061244061385075
0.00018180877586636748,0.00028386358848161053,0.0005013081896646731,0.0009721911027683409
0.00018236818748441786,0.00017706810073673079,0.0009671933970503064,0.000986637799028074
0.0001829275991024682,0.0014748866611300653,0.0004403390575592126,0.00032662568891231645
0.00018348701072051858,0.0016866605972422695,0.0006760025761352637,0.0009369783358077913
0.00018404642233856892,0.0004213437234820696,0.0006998261465372521,0.0007592713030014409
0.0001846058339566193,0.0022120189468340028,0.0008737055358467221,0.0006353793172239633
0.00018516524557466967,0.00037214711257021685,0.0005243953326299155,0.0010642232970325188
0.00018572465719272002,0.0003169798434525738,0.00018705126748548538,0.0007344463176219781
0.0001862840688107704,0.0012609912133973785,0.0005752660885098994,0.0008594281082507763
0.00018684348042882074,0.0004434774953733021,0.0005199768833230154,7.66318048521485e-05
0.0001874028920468711,0.0005898351852982275,0.0012912886247616944,0.0010415638267687107
0.00018796230366492146,0.0009187859519081594,0.0007435044366026389,0.0007959341514388859
0.00018852171528297183,0.0006453087984290816,0.00040820973162532725,0.0013917842903612197
0.00018908112690102218,0.000879883042394328,0.0009190195567428155,0.0012110129947147197
0.00018964053851907255,0.002195297500575035,0.0012614128644346592,0.0007383554873631218
0.00019019995013712292,0.0010607286582330064,0.0002858035734657244,0.0010230753772663486
0.00019075936175517327,0.00277858096046856,0.0004105912265262062,0.0007529856404555935
0.00019131877337322364,0.002932080165927267,0.0005699283145594654,0.0007816962366537222
0.000191878184991274,0.002522520654134729,0.0010000781356172812,0.0005879212782676037
0.00019243759660932436,0.0012650461908813126,0.0006752210536760724,0.0007204107884934765
0.0001929970082273747,0.0007951060033347429,0.0006553771358626087,0.000900047332239707
0.00019355641984542508,0.0012311204290031002,0.00020978145766926038,0.00040993338068596487
