Freq,MagPCA,MagX,MagY,MagZ
0.013651877133105802,0.03951124955466123,0.05656070932843813,0.017761071742104676,0.036280885492823926
0.013993174061433447,0.016404163773773996,0.04145914632261443,0.028384015321652346,0.028726727299666598
0.014334470989761093,0.03141948374477912,0.03385303265585387,0.0067951739415522934,0.06895736081589003
0.014675767918088738,0.05824238465676547,0.026064873917634332,0.03809556910576194,0.03765839719473649
0.015017064846416382,0.03519115778683445,0.05042373882847673,0.05586940010040584,0.0193505107722826
0.015358361774744027,0.0029681983747425543,0.04383449343256234,0.015251176036835476,0.0413061835381342
0.015699658703071672,0.051786744840601875,0.021830210030807883,0.0731988683410209,0.054973955900300256
0.016040955631399317,0.020997673607981018,0.024432951070956596,0.03902423254834504,0.049835399412606236
0.016382252559726963,0.055062022589534854,0.060726500626187216,0.058400625892036394,0.036161371653864835
0.016723549488054608,0.05784155424713955,0.06366357827376426,0.037268030582234636,0.027002907901678436
0.017064846416382253,0.047618902408342184,0.027447266574826986,0.013590497018614969,0.06298887429407894
0.0174061433447099,0.08224187874039089,0.01873768934615937,0.04727543646199341,0.08529082870560889
0.017747440273037544,0.07940991369988028,0.00770578545803799,0.07118117174236016,0.05604570935943552
0.01808873720136519,0.08445961690339444,0.04002206436632891,0.0698645186650837,0.05026417681903681
0.018430034129692834,0.09292776659417186,0.0705465683646186,0.05131596763357687,0.051526503327931406
0.01877133105802048,0.12551325800682103,0.07313361732867253,0.06998180124671369,0.0766325692297638
0.01911262798634812,0.06676536111416481,0.025335657610820878,0.07823204441940652,0.024753565632784705
0.019453924914675767,0.04285525410582882,0.024102903756008556,0.044814123733454836,0.07258762888638022
0.019795221843003412,0.01605567508329501,0.03558188391194837,0.04137356664084313,0.01767814405890641
0.020136518771331057,0.013062773084101725,0.03504230549116042,0.04917960968079123,0.03142182277894114
0.020477815699658702,0.02523298342990567,0.0702320010700324,0.04458767358113123,0.040294780649908025
0.020819112627986348,0.07594816562476553,0.01942245629642964,0.02254107373731379,0.09013221089840141
0.021160409556313993,0.03796656860552065,0.029368592435092985,0.04720140022785517,0.09930683123582516
0.021501706484641638,0.10799882757658942,0.05629865955911328,0.09724036468070683,0.06695412323616079
0.021843003412969283,0.02702981800236897,0.004457834378282713,0.03187230425025646,0.036598170583650336
0.02218430034129693,0.08554613301151136,0.03841706628417092,0.06381612931378414,0.05130374099057109
0.022525597269624574,0.04321318242260959,0.0402932988011224,0.04462801889637144,0.046819855331802974
0.02286689419795222,0.06502833862975999,0.03231974888373163,0.060996861360866204,0.03598895060152597
0.023208191126279865,0.04511353718601012,0.07077429658913084,0.008438387995059029,0.02348399720494093
0.02354948805460751,0.0797246808604013,0.04679225171022381,0.04031946323058058,0.0653333289937521
0.023890784982935155,0.07515501376089663,0.09155474398038632,0.039606074451147104,0.017931926568910166
0.0242320819112628,0.04558643503185811,0.014864059019286991,0.005025889746279692,0.08651997276111995
0.024573378839590446,0.05420197157517037,0.014431516155728512,0.05721894155701707,0.03836342298754442
0.024914675767918087,0.0692301167680016,0.04699397897568228,0.06502345288658279,0.06454191196416996
0.025255972696245733,0.015171581138505865,0.032651359648183546,0.03357489261930422,0.03902965842174873
0.025597269624573378,0.024282804005341073,0.026661973794840966,0.06146918504163678,0.012402807231237123
0.025938566552901023,0.0723430932143231,0.05301000908527734,0.048072438851290096,0.04004756774563874
0.02627986348122867,0.0606434217061928,0.0332421857886125,0.04192258604701008,0.04043230529033577
0.026621160409556314,0.040916282748079756,0.039791006705458876,0.045605776859077976,0.01721254234422119
0.02696245733788396,0.0641717753102835,0.025037177142401355,0.03943121526762472,0.05708436622981695
0.027303754266211604,0.07824566928034545,0.03538745051197331,0.031197604973291455,0.10014256956172991
0.02764505119453925,0.018946115755690014,0.05616110697749984,0.04637201706574176,0.051683031994220696
0.027986348122866895,0.04723525698400704,0.023100466767493052,0.05448165336044042,0.034268698960998836
0.02832764505119454,0.038003749558704995,0.046533503683645616,0.038417711702771785,0.01087554849070563
0.028668941979522185,0.10798404624045721,0.07333003129227066,0.08193301421086925,0.03689857894666439
0.02901023890784983,0.07868312740741609,0.06025963111930092,0.04417948578569721,0.03861818795062426
0.029351535836177476,0.05331956782465476,0.038354478856105455,0.05907936148187194,0.024324036441277844
0.02969283276450512,0.021038890843752104,0.036621426555362865,0.0392881610905535,0.016819650476615704
0.030034129692832763,0.04360462360240988,0.0331453103529141,0.048939917920466536,0.03451986374190213
0.03037542662116041,0.05998548712756242,0.041272545315343245,0.048131561725870256,0.05267628953005467
0.030716723549488054,0.09153476819252591,0.0379486843475562,0.08528223878325493,0.07825193068577517
0.0310580204778157,0.03952587482112601,0.0327827401523379,0.07811336068787239,0.049398082834902594
0.031399317406143344,0.025681064594078023,0.02969745789197664,0.03404219550739795,0.010833303163771305
0.03174061433447099,0.040956632788202,0.028883075745058034,0.0338440760583195,0.016047866106726816
0.032081911262798635,0.017009106193537158,0.024043091487475986,0.029197594743786963,0.014251103573676238
0.03242320819112628,0.05318134613117755,0.018672439120894113,0.04430265648728116,0.06168399552229539
0.032764505119453925,0.03282882384116663,0.052729383497382834,0.05336403228008526,0.06812511193785108
0.03310580204778157,0.01553595257003611,0.0100191188120711,0.028036226496997826,0.04223356277529658
0.033447098976109216,0.0529984749175475,0.0418675110390209,0.049230794635152085,0.03733447658279086
0.03378839590443686,0.01844793174707699,0.01774311118604726,0.04249305264068772,0.006710731804822603
0.034129692832764506,0.019710686202630546,0.03993089546997898,0.03529251616312292,0.03136231067521151
0.03447098976109215,0.019736038556103883,0.03276911222234675,0.0325977701283918,0.027606640889921395
0.0348122866894198,0.05727316096005405,0.07573868797598843,0.008752729448403803,0.046766318159355155
0.03515358361774744,0.10806084006155482,0.06642287446342962,0.06160066421218564,0.06275030193613486
0.03549488054607509,0.025886356335705994,0.03884036898631299,0.07865323417523926,0.03181204176650735
0.03583617747440273,0.0412150061522451,0.03202037515641255,0.03370302244073892,0.06550013413635543
0.03617747440273038,0.025105905515366345,0.05458406824863861,0.011774804223620428,0.019134273690998294
0.03651877133105802,0.08478553241252076,0.0761824491743265,0.04339587621233092,0.07360825059112262
0.03686006825938567,0.08816638854900326,0.027264663451236886,0.0805685232242163,0.050452505989722014
0.03720136518771331,0.032999112019137945,0.007857934476374244,0.05924861425990612,0.05679427033445641
0.03754266211604096,0.012071940253105921,0.022309600370309553,0.021960815597306317,0.04469573721642224
0.0378839590443686,0.06297347762437673,0.020457113916261285,0.045191117587645054,0.04093822545572573
0.03822525597269624,0.024335281228595157,0.032287966446020534,0.027561156564739814,0.015241275327634491
0.03856655290102389,0.07533631603918672,0.03625160256332393,0.0512280589149544,0.054166367595690434
0.03890784982935153,0.05523476128278758,0.030053556492406486,0.04188003397398964,0.03260637759169216
0.03924914675767918,0.0847132669573232,0.07201282985847884,0.04914914648925305,0.07676912599852896
0.039590443686006824,0.044275120612837365,0.04815810427467823,0.030910503207258508,0.019460784228932736
0.03993174061433447,0.05933614797744689,0.04132308324735973,0.056418355580777964,0.03865695653834924
0.040273037542662114,0.06928972302214617,0.044934990600779635,0.04457176627586227,0.05548340607320512
0.04061433447098976,0.053506432930559816,0.022325734240870455,0.038190223622566445,0.07259624006397897
0.040955631399317405,0.006724015087984719,0.03355832807575259,0.020463563017490763,0.03346152551914559
0.041296928327645054,0.08626195673657971,0.020878745866343293,0.04906818949428108,0.08711796230883966
0.041638225255972695,0.059059182188973644,0.01987517021863162,0.02643625437392779,0.05756886972004611
0.041979522184300344,0.058349485203753694,0.04412593642849008,0.03990372651359007,0.02829458329186813
0.042320819112627986,0.04632079681684511,0.06260964353992113,0.040020638676169944,0.010595650131204414
0.042662116040955635,0.013235239547510375,0.030201858594871334,0.03268081842660811,0.03114750200561998
0.043003412969283276,0.09459264436710778,0.05049078066910534,0.05033891573446964,0.0703873384488789
0.043344709897610925,0.12606605932354184,0.09231178915371072,0.057719635348014886,0.08009872702860463
0.04368600682593857,0.03685429385866828,0.03758130980049554,0.049515038661651634,0.06262994446719437
0.04402730375426621,0.10130358736547658,0.054357160033912014,0.05221067581210197,0.08231070724678013
0.04436860068259386,0.0453138887176575,0.039689757833659446,0.031448137099611806,0.01566155158490918
0.0447098976109215,0.08560112780927948,0.06451945739837218,0.05796473043759182,0.04006238511857811
0.04505119453924915,0.049721869223822886,0.05508623551094044,0.022288680789919663,0.04754285870091248
0.04539249146757679,0.0759751899132982,0.08088742913873233,0.018674712564221485,0.06573326384176113
0.04573378839590444,0.014555478678776886,0.020545589804312578,0.03585510025989771,0.015963666811167895
0.04607508532423208,0.08449836553704616,0.04469436258858462,0.07035273395085918,0.046712890380990746
0.04641638225255973,0.02272858144687288,0.012112650453368087,0.010212487592666514,0.019286119942976757
0.04675767918088737,0.043798668496087566,0.00868467425866831,0.043612896711412746,0.023429605574967847
0.04709897610921502,0.04020448787999478,0.03442678646352281,0.027749138753587324,0.021957898978432068
0.04744027303754266,0.06126619220457311,0.03307238700441836,0.05892925035579262,0.04080343183946588
0.04778156996587031,0.039847421078452724,0.0018781742869584464,0.02844981027087685,0.057875242888802976
0.04812286689419795,0.029705177688804676,0.03988730152817579,0.013444932965019918,0.03704744549553146
0.0484641638225256,0.013223474646102873,0.022611874685710586,0.021234110059330683,0.021253577200090693
0.04880546075085324,0.020378808017339704,0.05856322196199069,0.05055071896013604,0.04441649987535849
0.04914675767918089,0.019037391187874605,0.06967495165439717,0.01075686502168154,0.019517991815327564
0.04948805460750853,0.0652541752756401,0.052765287185527185,0.04109042649035275,0.0371996880057205
0.049829351535836175,0.05816094444184859,0.04248660928968618,0.02340492050269333,0.07645480347636598
0.050170648464163824,0.04633382747374382,0.03407025983979128,0.037770670175743294,0.06131823651404485
0.050511945392491465,0.05799026261516994,0.044620032551523595,0.016706348110271375,0.05313132976051812
0.050853242320819114,0.04264292997122991,0.06255150127798527,0.005111746478854984,0.05248548374714056
0.051194539249146756,0.037562803836045426,0.03350638605584696,0.06847402797425836,0.00869656559478071
0.051535836177474405,0.02060279495432225,0.0237113178433457,0.04090490407268524,0.008052469334989107
0.05187713310580205,0.0990143203415454,0.058546347582435584,0.05127973275971531,0.07599462241467975
0.052218430034129695,0.10356952988058371,0.01984774711783936,0.09091603858102278,0.0698075798342707
0.05255972696245734,0.09746409254120324,0.06144830298477486,0.056275431775205095,0.07526214159111534
0.052901023890784986,0.10598597804890453,0.02619457372466043,0.06711805187881216,0.09064204070202687
0.05324232081911263,0.033842258883129084,0.049896926959708536,0.04343088027773837,0.018628622851140572
0.053583617747440276,0.042646209894491985,0.003911392742223722,0.06078114472749855,0.018716769199487848
0.05392491467576792,0.08885992951240572,0.03475560461649789,0.06338358101926395,0.06260909066538806
0.05426621160409557,0.0810576047014644,0.08354385981084851,0.06807672979077513,0.007777268922891628
0.05460750853242321,0.045932193416930264,0.0632414310805349,0.031756057862247965,0.03618097889802173
0.05494880546075085,0.05406532625333251,0.03989587444927402,0.04252585232653233,0.01745860391348592
0.0552901023890785,0.10115789817872275,0.05851120480220603,0.08703403292908583,0.04089619337418151
0.05563139931740614,0.04636299773631739,0.027709455417619353,0.052637404241882776,0.012084849811889889
0.05597269624573379,0.10455401980812627,0.07703531990995895,0.06040147204683103,0.07261109764764269
0.05631399317406143,0.03798068904727019,0.02531147820654261,0.024022649397471785,0.024216455995778142
0.05665529010238908,0.08057351445981223,0.04831629402390503,0.04412030141472069,0.06857810453127546
0.05699658703071672,0.07895866340699906,0.08338144370623266,0.024372819783675382,0.07661592113639532
0.05733788395904437,0.1117201438328417,0.1035441817497543,0.03402938807655667,0.0712504569784561
0.05767918088737201,0.07188997867468899,0.020374517703939478,0.01733217209181298,0.09649776742598222
0.05802047781569966,0.0757167600675457,0.01921199799286404,0.05423289871801803,0.09434978654950657
0.0583617747440273,0.04684920159649039,0.042630339695127986,0.048886040673458996,0.031740910962758384
0.05870307167235495,0.02020042131881015,0.0720232074924241,0.03119936209520192,0.04058282063992408
0.059044368600682594,0.01502527059868399,0.05488592532879492,0.035532941699077066,0.018429829193038486
0.05938566552901024,0.03260921905671369,0.04495731287732746,0.020426884470541747,0.026065547171414283
0.059726962457337884,0.056572662061308586,0.06243872511073679,0.05333250464036529,0.0018323158628621224
0.060068259385665526,0.009788365977262414,0.003012646521720719,0.042629248688568225,0.027410515399383332
0.060409556313993175,0.0418192281771794,0.04731832881289692,0.013765670459766061,0.038016380786641615
0.06075085324232082,0.045619098521653835,0.041828163802829534,0.022350128313400688,0.03262885943363987
0.061092150170648465,0.012829169020272436,0.03417179867111209,0.022060042267221462,0.027456136500382797
0.06143344709897611,0.043237464715277125,0.0531505855296755,0.027074859237924544,0.06692567585841626
0.061774744027303756,0.03850959987081498,0.02456591558959222,0.03127716516092769,0.0586661974322846
0.0621160409556314,0.04651098670489049,0.034816480821457926,0.028893460936695526,0.025274024691162862
0.062457337883959047,0.05170674381545436,0.030182629103906317,0.05146328229132714,0.021669362239254645
0.06279863481228669,0.00899259077266485,0.019967269166728075,0.029367380202320312,0.036389407610775096
0.06313993174061433,0.05220711882536367,0.034037277346102394,0.01442398971281552,0.0700172354473385
0.06348122866894199,0.03722473602744299,0.03179511311258366,0.05925359138618971,0.06362907935767259
0.06382252559726963,0.047323055968116555,0.03743690675120943,0.016882296727010592,0.08771343354959317
0.06416382252559727,0.05085825185544538,0.01852124623547946,0.0865131988620013,0.03771183828047874
0.06450511945392491,0.019380462207326678,0.04231714423787437,0.03605004197541573,0.02717191290679215
0.06484641638225257,0.06585478477661916,0.03925104762266354,0.05106748783520488,0.03117484323054481
0.06518771331058021,0.060423649905023274,0.03929487286476613,0.011874026301090143,0.07563113659358356
0.06552901023890785,0.052984606977242735,0.04882921138015331,0.05033751535908241,0.028609124234738253
0.06587030716723549,0.07220967614202685,0.04022206118392572,0.029643318263417654,0.0761466359292716
0.06621160409556313,0.07464429475499727,0.02986259798802111,0.07070855845393266,0.06731826743721422
0.06655290102389079,0.0679742663982683,0.04206672917007827,0.06648048383411825,0.020180939149055856
0.06689419795221843,0.012582653834904011,0.04051892849766804,0.030229754574467842,0.02110289215224877
0.06723549488054607,0.03918454015175139,0.05052348572705183,0.07007945898175441,0.04922602239121745
0.06757679180887372,0.012059054085355788,0.02991103341593197,0.04709682848849847,0.04827276837477283
0.06791808873720137,0.02925379632013392,0.06436651173549542,0.006798063381080976,0.03394757998450463
0.06825938566552901,0.05173028496822157,0.01976223843074508,0.0453081941872784,0.036913406769899196
0.06860068259385665,0.004904666422861782,0.009810090088023138,0.007168225692293462,0.006259357144271457
0.0689419795221843,0.0693837120066788,0.04261815552886249,0.04162388701203712,0.043036508867659855
0.06928327645051195,0.029835979432455077,0.029478139255755115,0.041867262682334865,0.024739540302476885
0.0696245733788396,0.0439922688967318,0.03585699435747675,0.05085369990859257,0.02967184112375743
0.06996587030716724,0.01677229203737211,0.03001505297519164,0.04393094956365022,0.06788133129098563
0.07030716723549488,0.03300043932325365,0.0205710066751251,0.013031446101048375,0.034365024368159316
0.07064846416382253,0.02352529183690007,0.03525172719751102,0.035796726161725086,0.029909467094274216
0.07098976109215017,0.03909352659383006,0.06478943315377839,0.009228708894693984,0.022489222550142077
0.07133105802047782,0.011909595157431578,0.01967902315096187,0.03634778620512212,0.01836083845443019
0.07167235494880546,0.010452747630193129,0.015003020796664603,0.029361252270933724,0.036889493617112835
0.0720136518771331,0.02539946103310853,0.027022980823231298,0.013487807347739756,0.044367581274010776
0.07235494880546076,0.07134789648181608,0.002232004536938917,0.04953588583036137,0.07400272106692908
0.0726962457337884,0.04198665171352182,0.04083100907533611,0.007287841690827348,0.041233160356290814
0.07303754266211604,0.029141850620246688,0.022121576776191226,0.04319102688166646,0.03893674035670406
0.07337883959044368,0.023552826686506125,0.003112602634574785,0.02166598672184281,0.026009782443612
0.07372013651877134,0.046873668128482,0.03947246396065217,0.04864690191643628,0.08943763939928273
0.07406143344709898,0.029723660625666046,0.02937149736813391,0.06391056170405583,0.09108076243805809
0.07440273037542662,0.08462159633600494,0.08257277297817399,0.038306397182813,0.045325026202465944
0.07474402730375426,0.12054878241597015,0.07652159014297431,0.06009888078632336,0.07622536313373504
0.07508532423208192,0.028643631564136525,0.007917489192072283,0.025096270271316858,0.01836110780567023
0.07542662116040956,0.0376483880645756,0.016170741315283378,0.04005027942047921,0.04727404944657502
0.0757679180887372,0.02646119329118816,0.06681462858262772,0.042568062746288646,0.07143562553920853
0.07610921501706484,0.031541863926694315,0.057073084914889716,0.06319781797727494,0.049063126688355135
0.07645051194539249,0.037309814674566726,0.020751544589508876,0.03309925493876749,0.0257138358412018
0.07679180887372014,0.021390391310443818,0.01707772958752023,0.018691728693787147,0.03143462012707986
0.07713310580204778,0.016941549760868573,0.027136466495356313,0.023463500974142258,0.024951723626907125
0.07747440273037542,0.039617611389004645,0.007939220940020711,0.014556571842832234,0.07112738615404413
0.07781569965870307,0.030323349552446487,0.021376401589804705,0.013221685742654287,0.034969385564943264
0.07815699658703072,0.09958540820017737,0.04871869059573605,0.08399893072843927,0.04587947900252931
0.07849829351535836,0.022093135399922345,0.020821922420403514,0.04835517449651716,0.04999672114973928
0.078839590443686,0.0902799583555565,0.04872688214051508,0.05452948678155463,0.06547937153486462
0.07918088737201365,0.050998898137291394,0.033981881828089346,0.04080687086957272,0.027139857464266
0.0795221843003413,0.02353666744476912,0.01737058201691109,0.015980038600191277,0.02573795407635191
0.07986348122866894,0.04153859124004491,0.049234977294740294,0.02382336775371131,0.027886961752922265
0.08020477815699659,0.025249870961967374,0.009115633741730949,0.04166174909881162,0.013641405069694508
0.08054607508532423,0.04435471094674426,0.03184310001010261,0.042750710544470806,0.0580822915472322
0.08088737201365188,0.04823841225990256,0.02216356194981745,0.024682198926293534,0.03759631274199311
0.08122866894197953,0.05842251383498684,0.017155955646076727,0.03628172825145809,0.05671049705535944
0.08156996587030717,0.08129972172431135,0.039029532170116656,0.049092031848296004,0.06513104270834265
0.08191126279863481,0.0658383492375911,0.019839531565483605,0.02574995673611693,0.07082526351210215
0.08225255972696245,0.0977819992388055,0.026934112998274792,0.05958514494790552,0.08158641024061869
0.08259385665529011,0.02219136401627732,0.04220995541034239,0.05058201284504175,0.02613384068262014
0.08293515358361775,0.024009815827938933,0.04876065452928271,0.037732316424457076,0.03166649521915761
0.08327645051194539,0.02146363051018021,0.018537115225405888,0.03070761684252461,0.03096913388659712
0.08361774744027303,0.017946541531574635,0.031707554219126015,0.01956410795338869,0.008693355901595631
0.08395904436860069,0.07606402869165285,0.009657486914058122,0.05060115458569565,0.0679500230915113
0.08430034129692833,0.06855956889717212,0.03349298779679199,0.05446469120191842,0.04327881962614383
0.08464163822525597,0.045828925999194865,0.03030173687683813,0.018262927911296026,0.03633636563868687
0.08498293515358361,0.0554434986442087,0.037074786093697645,0.036360226335590495,0.02934785483251747
0.08532423208191127,0.044909102130283596,0.03101896662761019,0.04660745465003481,0.04694825000032115
0.08566552901023891,0.026552406696297565,0.016049917609975033,0.033437191285367304,0.05474367562879603
0.08600682593856655,0.03543596187197076,0.017530731015979337,0.05051272817063906,0.057121437190795876
0.0863481228668942,0.01169981784375573,0.008448202990008627,0.03480426080772907,0.04794549553671329
0.08668941979522185,0.04481503156154696,0.03426425384072695,0.024406074191176883,0.06996725865519877
0.08703071672354949,0.04162880262821105,0.03706283994035878,0.02499220324661525,0.034153012518477396
0.08737201365187713,0.07565267390566584,0.031563899273848145,0.0575722977595461,0.043312265350328255
0.08771331058020478,0.07034048609895062,0.040155424762519196,0.04685809049521227,0.04869777511120717
0.08805460750853242,0.02618816063498931,0.01786937719165675,0.05321041908618352,0.03348195125932434
0.08839590443686007,0.040113781116413935,0.031509728176283995,0.03272431697203964,0.05260270068681535
0.08873720136518772,0.07233505438225188,0.04054462315913871,0.024097307372896132,0.07237152210553079
0.08907849829351536,0.04596282170830607,0.012778766626221563,0.05844309342615635,0.0522372865726276
0.089419795221843,0.05169220700766536,0.019883245533513845,0.03718664055107835,0.07352564127029738
0.08976109215017065,0.07049990609865081,0.04935517166240719,0.05989573377261472,0.02040540143419761
0.0901023890784983,0.06383212792985359,0.06907430106654175,0.057027505469768314,0.030008982863808577
0.09044368600682594,0.04379829458438765,0.05515832800922314,0.024565834445235846,0.011836451758500984
0.09078498293515358,0.06249213942981984,0.03438649795117931,0.005439273471711106,0.07050533332429731
0.09112627986348124,0.062438196488294934,0.028287456567913857,0.038849460565928605,0.05396456633879679
0.09146757679180888,0.05314633194200325,0.03232808901090717,0.0351191918481258,0.027110960950527972
0.09180887372013652,0.0900525487058681,0.05726137113498486,0.09352660885184542,0.00891997338168087
0.09215017064846416,0.09040067531447443,0.07629844248986005,0.03656423779235026,0.060411088579060385
0.09249146757679182,0.023854453199550776,0.026571369640033194,0.0513221338197009,0.016763674659216306
0.09283276450511946,0.08528195806819457,0.04259561096903553,0.057237359380260394,0.05053059241022107
0.0931740614334471,0.02462701254573297,0.009201344797843064,0.017964825214144865,0.055499163612166565
0.09351535836177474,0.08844239397688547,0.05231926316644459,0.05715713854851642,0.06143210817468134
0.09385665529010238,0.02580271829321506,0.010504457063595984,0.009037572865271166,0.03468834701692058
0.09419795221843004,0.060825436604341754,0.027732256546685197,0.021183288637114175,0.05847133551957841
0.09453924914675768,0.039670467318476406,0.03108820132930119,0.029186655413434646,0.034514137723382715
0.09488054607508532,0.060182926910231055,0.029425220239131036,0.03952087640846572,0.037503291958200194
0.09522184300341296,0.019588699424068417,0.015474862609406526,0.03082915146363729,0.010613111165620475
0.09556313993174062,0.03778774796090507,0.01857910997648013,0.018080464936204393,0.03724459475249075
0.09590443686006826,0.033253994290868574,0.028024588568321802,0.02517741702958361,0.03997893211285857
0.0962457337883959,0.02066732704315685,0.037798499380580095,0.032061062184387444,0.022383546980152033
0.09658703071672355,0.03942050642018004,0.0309469819854701,0.03269842873647662,0.024456780367804704
0.0969283276450512,0.029957679368079315,0.026478919207258627,0.04076715211549075,0.0319844916217479
0.09726962457337884,0.01742950406059681,0.01838245848774534,0.008218201162785464,0.04499829914379882
0.09761092150170649,0.028256372405608274,0.015096092452817083,0.04567799576823571,0.0332310473253947
0.09795221843003413,0.01652344922201782,0.006005465481241514,0.0071063282340105855,0.03335483716451052
0.09829351535836178,0.01670251615453137,0.008774219096359417,0.03754112102553838,0.04537532635840139
0.09863481228668942,0.030177810333406278,0.01704714534766719,0.02949563752851284,0.0302848233724176
0.09897610921501707,0.011871276422278865,0.016501295862728273,0.0196185070684599,0.016234465296976027
0.09931740614334471,0.03740956742361159,0.03698275564704528,0.04445363424171096,0.020749344088180487
0.09965870307167235,0.045746983389842524,0.0403642751624729,0.02928443800295456,0.01386772833992129
0.1,0.030368132109292442,0.011039200084016142,0.06549024360362339,0.016658604775374834
0.10034129692832765,0.04021458775425863,0.023727849048534828,0.03735113722235049,0.040493329145822626
0.10068259385665529,0.07375031992548971,0.02908492740093147,0.03457937213438034,0.07123632142794477
0.10102389078498293,0.07995844760599934,0.051339702859869725,0.07948098941870628,0.013737989160988697
0.10136518771331059,0.05420019837878482,0.05608854273697866,0.05531032386918112,0.011361908158725825
0.10170648464163823,0.019825907880049915,0.02411223286620778,0.02315438656987897,0.005044177990860869
0.10204778156996587,0.04187219462594355,0.013605714651593288,0.043185371223744204,0.015491671294851881
0.10238907849829351,0.056730971793325306,0.019792177913001235,0.052234879352184536,0.03882482842288671
0.10273037542662117,0.03978727645620654,0.02793027231889256,0.02611347886359841,0.025861475701324122
0.10307167235494881,0.01465413139352443,0.008692238293022918,0.01032648837504933,0.040690644177816745
0.10341296928327645,0.021106833107989213,0.028113796019208916,0.02770675869564604,0.04874963959394798
0.1037542662116041,0.030450151097911014,0.05002228738641398,0.05879224835589247,0.023010302383254213
0.10409556313993173,0.03546236211363118,0.00606668478562741,0.0547761524516296,0.02247405531664157
0.10443686006825939,0.022024430513876186,0.03861667507519772,0.04617368283806459,0.0658436632860512
0.10477815699658703,0.028264887780046988,0.020911304233824004,0.030776371837259883,0.058090074551604615
0.10511945392491467,0.009801208004793597,0.024354856731951955,0.04209176462469213,0.014840866609221513
0.10546075085324232,0.01953596788244656,0.03334071165916344,0.02547150171524366,0.037440236692827714
